section,parameter,value,control,seed,config_hash,engine_version,measurement_version,tick,active_population,births,deaths,max_population,active_genotypes,historical_genotypes,active_lineages,lineage_count,genotype_count,mutation_events,max_generation,instructions_executed,faults,blocked_divisions,waiting_for_memory,waiting_for_energy,energy_pool,memory_used,free_memory,energy_balance_error,death_reasons,ledger,result_checksum
control,,,mutation_zero,19,b71acef4de2ae2c4,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",a08acc38428989473a8d0158fbea0c14d830d471600c88e80c323cc0d2c2e7f4
control,,,mutation_zero,20,be036bec64ec3659,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",0b953dd6c1e63b59b8a4ce224e458e606e2a528476f91700b8036f7be9a58390
control,,,mutation_zero,21,124856b3bb188d76,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",6943b1ecbf5b3da5302410aa1da83cad7cbe16b61b2391959ce888fa58da4185
control,,,mutation_zero,22,eeb92344ec55e8cc,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",a25ff95ca18da5797e49524a8254397fd8c3430cf2ffecc8fbdc7c25721bf900
control,,,mutation_zero,23,2f01f04de7d49b37,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",03dc7228ee625330132e78c53c80dc77a26202276bac22b47cb0fce0af8f08ba
control,,,mutation_zero,24,2bac54c4d00601b9,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",56f36fced55c40cee3f133e9b1bbcd08dcfb00367909c147b6f3cb50bd34d750
control,,,mutation_zero,25,01acc491a18cd8e9,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",9746afb2f25e0e9fc597678dcd0cbeeb87c9e11050ece09fe451c6bbf36cb55f
control,,,mutation_zero,26,164601aa3996dfbd,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",b2b8124fc05c6ce9635c8e0d24d7d8d2b1ca6a6aae3456a2efe8c5e374627c24
control,,,mutation_zero,27,0fc5d59c3bdff0c0,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",75c4f224b4d668bdb498e2b5c68abbcb4e16892e9fc1fdd98121956cf1b6cbac
control,,,mutation_zero,28,7d55703799b8961d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",cfebdbd06f1aedc4ea00b2297d3a979b07f50872fa18523d0cac89b98e0aa91a
control,,,mutation_zero,29,2c566095242b2a3e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",d3d1ad80f6c2c1a9fa6e76726961abdba8dd329e5c2152ffc8fecab2a1e53042
control,,,mutation_zero,30,fec98f9e6a7ef3e7,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",a8fb5f8401ef80940b1421d3ec66a5dad1a4d1c5dcab245af976892aed98df95
control,,,abundant_energy,1,959ac122cc32e125,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2313,3,31,31,0,1939299.05,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 2}","{""energy_captured"": 61731.0, ""energy_execution"": 115.65, ""energy_input"": 2000000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 30.05, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",249f6a660c9f1eecf3fb3b36790010641b8df627baf565b202be97ce687e180b
control,,,abundant_energy,2,a9641253a62fcec4,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,1,3,4,3,2,2232,2,31,31,0,1939259.2,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 61760.0, ""energy_execution"": 111.6, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 19.2, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",315afd9c0db05ef9aa20fcf26b478d86151c3203b1bcd05407bdfafd0154db45
control,,,abundant_energy,3,57559422aaf175d9,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,2,2,1,1,2,1,2,18010,0,30,30,0,1939240.0,496,4,-8.1e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 900.5, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",1b81af652050ef223b1e260a638ad44d54851135e45cca091cd20acd42df4536
control,,,abundant_energy,4,85ff8f4577d6dd48,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,1939240.0,496,4,-7.9e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 105.0, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",36f7d8f2222cfd3c0593c434f6720cbca44d307b9709d8cee93a381994a4eead
control,,,abundant_energy,5,7c1351be2acb139f,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,1939240.0,496,4,-7.9e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 105.0, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",37aec58cb57526ad36929a630c2259bf63a52bf3f745b43b7e3d4556b82bbcf9
control,,,abundant_energy,6,c2a2e19592f51022,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,1939248.45,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61760.0, ""energy_execution"": 107.45, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",cc08d2dba8330b6d1741a468cb8e7a67aaae0097ef032de99c97ed19f5e713e5
control,,,abundant_energy,7,19a77dc06f958bf3,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,1939265.45,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61743.0, ""energy_execution"": 107.45, ""energy_input"": 2000000.0, ""energy_maintenance"": 12348.6, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",16ff62af6b12cd0bc9a8b86470b10f379c3d468e96b4a1e1d72de818af2ac0dc
control,,,abundant_energy,8,211358994e786a37,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,3,3,2,2,3,2,2,18010,0,30,30,0,1939240.0,496,4,-8.1e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 900.5, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",4ccf40c79b39832e84f35730ce8e45488ae68eb5eaf3d9d6f23c32fe6be3c1e4
control,,,abundant_energy,9,abff1ecce3c9b969,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,2,17913,1,30,30,0,1939265.55,496,4,-8.1e-09,"{""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 61743.0, ""energy_execution"": 895.65, ""energy_input"": 2000000.0, ""energy_maintenance"": 12348.6, ""energy_released_on_death"": 8.55, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",3e3f87c016fa880eba15da36d97034ab9b81ccda4562e23755701ecce2aaf636
control,,,abundant_energy,10,710511a87b57c9ce,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2142,1,31,31,0,1939248.8,496,4,-8.1e-09,"{""vm_fault:invalid_register:8"": 1}","{""energy_captured"": 61760.0, ""energy_execution"": 107.1, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 8.8, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",c2aa7b8dc43643f2ed4229ccd0bd478e36d433dde860d2b24c3d238d8e139b95
control,,,abundant_energy,11,296b96d6b950e728,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,1939240.0,496,4,-7.9e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 105.0, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",c977a09e67d109a7cea979a83b650269517f44a046fe51486a2e8bf0e729a73e
control,,,abundant_energy,12,a6f53e567e2c0c02,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,2183,1,31,31,0,1939262.75,496,4,-7.9e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61748.0, ""energy_execution"": 109.15, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 10.75, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",512f40e062d7e5becf0fc817c0b5a0a6501234dd17144af51d41071041384776
control,,,abundant_energy,13,e847a47f09d09aa0,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,23,4,31,1,5,1,4,5,4,2,2343,4,31,31,0,1939325.85,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 2, ""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_register:8"": 1}","{""energy_captured"": 61712.0, ""energy_execution"": 117.15, ""energy_input"": 2000000.0, ""energy_maintenance"": 12342.4, ""energy_released_on_death"": 37.85, ""energy_reproduction_cost"": 276.0, ""energy_transferred_to_offspring"": 184.0}",d09363d60a785a22bdeb6756eecb274c0cc13366e0d9172c1fd8fe2e28b49b81
control,,,abundant_energy,14,fab25da77c39e184,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2226,2,31,31,0,1939288.5,496,4,-8.1e-09,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_memory_address:8"": 1}","{""energy_captured"": 61731.0, ""energy_execution"": 111.3, ""energy_input"": 2000000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 19.5, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",956ec4a72c84ec9e9b7f12dcc4f7505ac271e501ea0ffcba5e327dbb20c8d26f
control,,,abundant_energy,15,30413ef3652dac66,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2276,3,31,31,0,1939313.9,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:248"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 61714.0, ""energy_execution"": 113.8, ""energy_input"": 2000000.0, ""energy_maintenance"": 12342.8, ""energy_released_on_death"": 27.9, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",60874e6dbce4f5ae9a521afa5024cd8e6fcbcccc02db788993ae559e2fa5d682
control,,,abundant_energy,16,2767bf2ac2d53976,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,1939240.0,496,4,-7.9e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 105.0, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",b4a75f5e599c761febfb6c76fbd684f37d322ae0cd9a45f913fbf18a5acd2fe9
control,,,abundant_energy,17,5313e96148f9948e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,2,2,1,1,2,1,2,18010,0,30,30,0,1939240.0,496,4,-8.1e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 900.5, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",2896d33850a5126bfae7eb3d168464a2f59c9d5f894e9b75dfeee2e04871e90f
control,,,abundant_energy,18,ffa46878bc8e315d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,2,2,1,1,2,1,2,2100,0,30,30,0,1939240.0,496,4,-7.9e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 105.0, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",4466aaea6655b857dae9cba3f2816949888f97ed71f68c8e0de60219fa9b2e9c
control,,,abundant_energy,19,1daf227950e17e52,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2268,2,31,31,0,1939273.4,496,4,-7.9e-09,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 61748.0, ""energy_execution"": 113.4, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 21.4, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",2b2518f6cca873c36a21d254bdd2e3b4ac4d4a7340897ca20a9073d57c322ba4
control,,,abundant_energy,20,71fe35fcce84c333,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2280,3,31,31,0,1939296.7,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 61731.0, ""energy_execution"": 114.0, ""energy_input"": 2000000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 27.7, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",1e08a856697f43840da3e237889ebc0a53b0b3354ba9214e2fbb27f819c9e21a
control,,,abundant_energy,21,5731e2cd72a24f5a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,1939248.45,496,4,-8.1e-09,"{""vm_fault:invalid_program_address:255"": 1}","{""energy_captured"": 61760.0, ""energy_execution"": 107.45, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",d0762937556cefebcd1ef0b29ff58cded2bfccde597f1d9791b822a246caf9a0
control,,,abundant_energy,22,bbfbc18c29986739,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2148,1,31,31,0,1939265.5,496,4,-7.9e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61743.0, ""energy_execution"": 107.4, ""energy_input"": 2000000.0, ""energy_maintenance"": 12348.6, ""energy_released_on_death"": 8.5, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",7726d9a23673ddb253de2189ac12163936b59cd82cbf2aabed5df84da7bdcf7e
control,,,abundant_energy,23,a94e5a38a19ded4d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,2,2,3,2,2,2183,1,31,31,0,1939262.75,496,4,-7.9e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61748.0, ""energy_execution"": 109.15, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 10.75, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",33218c2a1700ebaa0fb84320f6e27be28b76f469269d0270ec76bc2950cad6c8
control,,,abundant_energy,24,6c3f32cbe772171d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2233,2,31,31,0,1939271.15,496,4,-7.9e-09,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 61748.0, ""energy_execution"": 111.65, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 19.15, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",1f63427a4df10084fa172d373dd634982fdee069de31a41024c6f6ea00d57a2a
control,,,abundant_energy,25,4121163d9bc9b505,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2184,1,31,31,0,1939250.7,496,4,-8.1e-09,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 61760.0, ""energy_execution"": 109.2, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 10.7, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",26aa2bfe703e4877e4106dc64abaeb39a38116a3d6b737a760bd0cf532ded17a
control,,,abundant_energy,26,d9fdf293392b4eab,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,3,3,2,2,3,2,2,17970,0,29,29,0,1939240.0,496,4,-8.1e-09,{},"{""energy_captured"": 61760.0, ""energy_execution"": 898.5, ""energy_input"": 2000000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",cdc20f0f3a8a0b6889cd1a2e45625b20e8c1c1429332305133616acfc112f902
control,,,abundant_energy,27,3c7348bff7d1eb64,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2168,1,31,31,0,1939263.9,496,4,-7.9e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61746.0, ""energy_execution"": 108.4, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.2, ""energy_released_on_death"": 9.9, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",7edd9b9e1e891c0be22f39b20b9504bbfb186bef23bd6ff26dfff5e7487135a1
control,,,abundant_energy,28,b3384ac2ea04368b,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2181,1,31,31,0,1939263.05,496,4,-8.4e-09,"{""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 61747.0, ""energy_execution"": 109.05, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.4, ""energy_released_on_death"": 10.05, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",7adda2f36f34d22dbf797e49f8b9c261159a2c9edb095aff53fd4dc38557952b
control,,,abundant_energy,29,0ce8843df5b5cf7c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2196,2,31,31,0,1939291.0,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 61726.0, ""energy_execution"": 109.8, ""energy_input"": 2000000.0, ""energy_maintenance"": 12345.2, ""energy_released_on_death"": 17.0, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",4421b24bb572d7b8489a22c9390a8f37acdf56d2f58ed4150b35f8b278382d65
control,,,abundant_energy,30,3cc3707143a8f975,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,18093,1,30,30,0,1939262.75,496,4,-8.1e-09,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 61748.0, ""energy_execution"": 904.65, ""energy_input"": 2000000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 10.75, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",5b9756061ce7e198a0cdd2c6ca9b7e6aeeda07dc3f500e56352b0059e0fa402b
